image_path,label
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot337_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1192_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot622_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot272_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot788_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot28_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1254_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot858_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot321_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1184_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot771_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot264_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot634_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1242_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot458_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1079_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot726_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot376_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot663_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot399_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot233_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1096_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1215_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot69_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot819_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot86_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot478_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot182_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot881_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1262_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot497_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot244_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot614_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot301_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot751_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot585_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1235_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot49_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot839_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot993_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot643_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot213_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1059_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot706_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot356_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot439_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot593_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot985_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1223_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot205_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot655_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot340_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot710_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot897_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot194_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot481_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot878_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot602_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot252_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1018_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot747_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot317_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot100_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot550_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot73_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot803_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot946_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot415_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1063_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot696_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot679_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1126_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot383_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot229_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot854_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1258_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot24_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot507_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot157_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot442_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot911_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1034_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot291_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot784_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1171_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot141_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot511_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot32_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot842_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot907_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot454_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1022_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot287_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1188_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot638_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1167_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot268_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot792_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot815_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot65_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1219_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot546_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot116_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot403_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot950_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot680_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1075_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1130_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot395_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot681_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1074_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot394_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1131_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot814_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1218_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot64_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot547_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot117_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot402_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot951_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot286_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1023_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1189_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot639_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1166_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot269_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot793_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot140_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot510_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot33_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot843_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot906_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot455_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot290_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1035_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot785_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1170_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot855_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot25_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1259_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot506_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot156_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot443_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot910_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1062_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot697_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot678_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot382_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1127_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot228_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot101_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot551_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot72_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot802_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot947_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot414_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot603_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot253_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1019_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot746_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot316_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot896_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot195_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot480_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot879_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot204_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot654_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot341_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot711_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot438_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot592_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot984_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1222_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot642_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot212_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1058_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot707_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot357_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot584_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot48_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1234_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot838_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot992_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot245_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot615_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot300_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot750_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot479_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot183_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot880_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1263_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot496_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot68_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1214_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot818_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot87_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1078_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot727_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot377_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot662_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot398_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1097_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot232_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1243_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot459_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1185_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot320_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot770_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot265_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot635_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1255_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot29_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot859_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1039_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot766_.jpg,Maize leaf spot
/Users/jeniphermawia/Desktop/crop/Maize leaf spot/leaf spot1193_.jpg,Maize leaf spot
